file,section,key
bin/OpenSimDefaults.ini,LL-Functions,UpperAvatarBoundingBoxGroundsittingZconst
bin/OpenSimDefaults.ini,LL-Functions,UpperAvatarBoundingBoxGroundsittingZcoeff
bin/OpenSimDefaults.ini,LL-Functions,LowerAvatarBoundingBoxSittingXconst
bin/OpenSimDefaults.ini,LL-Functions,UpperAvatarBoundingBoxSittingXconst
bin/OpenSimDefaults.ini,LL-Functions,LowerAvatarBoundingBoxSittingYconst
bin/OpenSimDefaults.ini,LL-Functions,UpperAvatarBoundingBoxSittingYconst
bin/OpenSimDefaults.ini,LL-Functions,LowerAvatarBoundingBoxSittingZconst
bin/OpenSimDefaults.ini,LL-Functions,LowerAvatarBoundingBoxSittingZcoeff
bin/OpenSimDefaults.ini,LL-Functions,UpperAvatarBoundingBoxSittingZconst
bin/OpenSimDefaults.ini,LL-Functions,UpperAvatarBoundingBoxSittingZcoeff
bin/OpenSimDefaults.ini,LL-Functions,PrimBoundingBoxSafetyCoefficientX
bin/OpenSimDefaults.ini,LL-Functions,PrimBoundingBoxSafetyCoefficientY
bin/OpenSimDefaults.ini,LL-Functions,PrimBoundingBoxSafetyCoefficientZ
bin/OpenSimDefaults.ini,LL-Functions,UseLlCastRayV3
bin/OpenSimDefaults.ini,LL-Functions,FloatToleranceInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,FloatTolerance2InLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,PrimDetailLevelInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,SculptDetailLevelInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,MeshDetailLevelInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,AvatarDetailLevelInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,MaxHitsInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,MaxHitsPerPrimInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,MaxHitsPerObjectInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,DetectExitHitsInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,DoAttachmentsInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,ThrottleTimeInMsInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,AvailableTimeInMsPerRegionInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,AvailableTimeInMsPerAvatarInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,RequiredAvailableTimeInMsInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,MaximumAvailableTimeInMsInLlCastRay
bin/OpenSimDefaults.ini,LL-Functions,UseMeshCacheInLlCastRay
bin/OpenSimDefaults.ini,DataSnapshot,index_sims
bin/OpenSimDefaults.ini,DataSnapshot,data_exposure
bin/OpenSimDefaults.ini,DataSnapshot,gridname
bin/OpenSimDefaults.ini,DataSnapshot,default_snapshot_period
bin/OpenSimDefaults.ini,DataSnapshot,snapshot_cache_directory
bin/OpenSimDefaults.ini,DataSnapshot,DATA_SRV_MISearch
bin/OpenSimDefaults.ini,Economy,economymodule
bin/OpenSimDefaults.ini,Economy,SellEnabled
bin/OpenSimDefaults.ini,Economy,PriceUpload
bin/OpenSimDefaults.ini,Economy,PriceGroupCreate
bin/OpenSimDefaults.ini,Economy,ObjectCount
bin/OpenSimDefaults.ini,Economy,PriceEnergyUnit
bin/OpenSimDefaults.ini,Economy,PriceObjectClaim
bin/OpenSimDefaults.ini,Economy,PricePublicObjectDecay
bin/OpenSimDefaults.ini,Economy,PricePublicObjectDelete
bin/OpenSimDefaults.ini,Economy,PriceParcelClaim
bin/OpenSimDefaults.ini,Economy,PriceParcelClaimFactor
bin/OpenSimDefaults.ini,Economy,PriceRentLight
bin/OpenSimDefaults.ini,Economy,TeleportMinPrice
bin/OpenSimDefaults.ini,Economy,TeleportPriceExponent
bin/OpenSimDefaults.ini,Economy,EnergyEfficiency
bin/OpenSimDefaults.ini,Economy,PriceObjectRent
bin/OpenSimDefaults.ini,Economy,PriceObjectScaleFactor
bin/OpenSimDefaults.ini,Economy,PriceParcelRent
bin/OpenSimDefaults.ini,Economy,MeshModelAllowTextureToInventory
bin/OpenSimDefaults.ini,YEngine,Enabled
bin/OpenSimDefaults.ini,YEngine,ScriptStackSize
bin/OpenSimDefaults.ini,YEngine,ScriptHeapSize
bin/OpenSimDefaults.ini,YEngine,NumThreadScriptWorkers
bin/OpenSimDefaults.ini,YEngine,Priority
bin/OpenSimDefaults.ini,YEngine,UseSourceHashCode
bin/OpenSimDefaults.ini,YEngine,MaintenanceInterval
bin/OpenSimDefaults.ini,YEngine,AsyncLLCommandLoopms
bin/OpenSimDefaults.ini,YEngine,ScriptDelayFactor
bin/OpenSimDefaults.ini,YEngine,ScriptDistanceLimitFactor
bin/OpenSimDefaults.ini,YEngine,NotecardLineReadCharsMax
bin/OpenSimDefaults.ini,YEngine,MinTimerInterval
bin/OpenSimDefaults.ini,YEngine,SensorMaxRange
bin/OpenSimDefaults.ini,YEngine,SensorMaxResults
bin/OpenSimDefaults.ini,YEngine,AutomaticLinkPermission
bin/OpenSimDefaults.ini,YEngine,DisableUndergroundMovement
bin/OpenSimDefaults.ini,YEngine,ScriptEnginesPath
bin/OpenSimDefaults.ini,Concierge,enabled
bin/OpenSimDefaults.ini,Concierge,whoami
bin/OpenSimDefaults.ini,Concierge,password
bin/OpenSimDefaults.ini,Concierge,regions
bin/OpenSimDefaults.ini,Concierge,welcomes
bin/OpenSimDefaults.ini,Concierge,broker
bin/OpenSimDefaults.ini,Hypergrid,safemode
bin/OpenSimDefaults.ini,VivoxVoice,enabled
bin/OpenSimDefaults.ini,VivoxVoice,vivox_server
bin/OpenSimDefaults.ini,VivoxVoice,vivox_sip_uri
bin/OpenSimDefaults.ini,VivoxVoice,vivox_admin_user
bin/OpenSimDefaults.ini,VivoxVoice,vivox_admin_password
bin/OpenSimDefaults.ini,VivoxVoice,vivox_channel_type
bin/OpenSimDefaults.ini,VivoxVoice,vivox_channel_distance_model
bin/OpenSimDefaults.ini,VivoxVoice,vivox_channel_mode
bin/OpenSimDefaults.ini,VivoxVoice,vivox_channel_roll_off
bin/OpenSimDefaults.ini,VivoxVoice,vivox_channel_max_range
bin/OpenSimDefaults.ini,VivoxVoice,vivox_channel_clamping_distance
bin/OpenSimDefaults.ini,Groups,Enabled
bin/OpenSimDefaults.ini,Groups,Module
bin/OpenSimDefaults.ini,Groups,NoticesEnabled
bin/OpenSimDefaults.ini,Groups,DebugEnabled
bin/OpenSimDefaults.ini,Groups,DebugMessagingEnabled
bin/OpenSimDefaults.ini,Groups,GroupsCacheTimeout
bin/OpenSimDefaults.ini,Groups,MessagingModule
bin/OpenSimDefaults.ini,Groups,MessagingEnabled
bin/OpenSimDefaults.ini,Groups,MessageOnlineUsersOnly
bin/OpenSimDefaults.ini,Groups,ServicesConnectorModule
bin/OpenSimDefaults.ini,Groups,GroupsServerURI
bin/OpenSimDefaults.ini,Groups,XmlRpcServiceReadKey
bin/OpenSimDefaults.ini,Groups,XmlRpcServiceWriteKey
bin/OpenSimDefaults.ini,Groups,XmlRpcDisableKeepAlive
bin/OpenSimDefaults.ini,Groups,LevelGroupCreate
bin/OpenSimDefaults.ini,PacketPool,RecyclePackets
bin/OpenSimDefaults.ini,PacketPool,RecycleDataBlocks
bin/OpenSimDefaults.ini,PacketPool,RecycleBaseUDPPackets
bin/OpenSimDefaults.ini,InterestManagement,UpdatePrioritizationScheme
bin/OpenSimDefaults.ini,InterestManagement,ReprioritizationEnabled
bin/OpenSimDefaults.ini,InterestManagement,ReprioritizationInterval
bin/OpenSimDefaults.ini,InterestManagement,RootReprioritizationDistance
bin/OpenSimDefaults.ini,InterestManagement,ChildReprioritizationDistance
bin/OpenSimDefaults.ini,InterestManagement,ObjectsCullingByDistance
bin/OpenSimDefaults.ini,InterestManagement,RootTerseUpdatePeriod
bin/OpenSimDefaults.ini,InterestManagement,ChildTerseUpdatePeriod
bin/OpenSimDefaults.ini,InterestManagement,RootPositionUpdateTolerance
bin/OpenSimDefaults.ini,InterestManagement,RootRotationUpdateTolerance
bin/OpenSimDefaults.ini,InterestManagement,RootVelocityUpdateTolerance
bin/OpenSimDefaults.ini,Monitoring,Enabled
bin/OpenSimDefaults.ini,Monitoring,ServerStatsEnabled
bin/OpenSimDefaults.ini,WebStats,enabled
bin/OpenSimDefaults.ini,Statistics,NumberOfFrames
bin/OpenSimDefaults.ini,MediaOnAPrim,Enabled
bin/OpenSimDefaults.ini,NPC,AllowNotOwned
bin/OpenSimDefaults.ini,NPC,AllowSenseAsAvatar
bin/OpenSimDefaults.ini,NPC,AllowCloneOtherAvatars
bin/OpenSimDefaults.ini,NPC,NoNPCGroup
bin/OpenSimDefaults.ini,Terrain,InitialTerrain
bin/OpenSimDefaults.ini,Terrain,SendTerrainUpdatesByViewDistance
bin/OpenSimDefaults.ini,LandManagement,LimitParcelLayerUpdateDistance
bin/OpenSimDefaults.ini,LandManagement,ParcelLayerViewDistance
bin/OpenSimDefaults.ini,LandManagement,ShowParcelBansLines
bin/OpenSimDefaults.ini,LandManagement,BanLineSafeHeight
bin/OpenSimDefaults.ini,LandManagement,DefaultAdministratorParcelName
bin/OpenSimDefaults.ini,LandManagement,DefaultAdministratorGroupUUID
bin/OpenSimDefaults.ini,LandManagement,DefaultAdministratorOwnerUUID
bin/OpenSimDefaults.ini,JsonStore,Enabled
bin/OpenSimDefaults.ini,JsonStore,EnableObjectStore
bin/OpenSimDefaults.ini,JsonStore,MaxStringSpace
bin/OpenSimDefaults.ini,AssetService,DefaultAssetLoader
bin/OpenSimDefaults.ini,AssetService,AssetLoaderArgs
bin/OpenSimDefaults.ini,AssetService,AssetLoaderEnabled
bin/OpenSimDefaults.ini,GridService,StorageProvider
bin/OpenSimDefaults.ini,AutoBackupModule,AutoBackupModuleEnabled
bin/OpenSimDefaults.ini,Sounds,Module
bin/OpenSimDefaults.ini,Sounds,MaxDistance
bin/OpenSimDefaults.ini,ServiceThrottle,Interval
bin/OpenSimDefaults.ini,Dwell,DwellModule
bin/OpenSimDefaults.ini,ServerReleaseNotes,ServerReleaseNotesURL
bin/OpenSimDefaults.ini,Modules,Include-modules
bin/OpenSim.ini,Const,BaseHostname
bin/OpenSim.ini,Const,BaseURL
bin/OpenSim.ini,Const,PrivatePort
bin/OpenSim.ini,Const,PrivURL
bin/OpenSim.ini,Const,PublicPort
bin/OpenSim.ini,Startup,ConsolePrompt
bin/OpenSim.ini,Startup,ConsoleHistoryFileEnabled
bin/OpenSim.ini,Startup,LogFile
bin/OpenSim.ini,Startup,ConsoleHistoryFile
bin/OpenSim.ini,Startup,ConsoleHistoryFileLines
bin/OpenSim.ini,Startup,ConsoleHistoryTimeStamp
bin/OpenSim.ini,Startup,save_crashes
bin/OpenSim.ini,Startup,crash_dir
bin/OpenSim.ini,Startup,PIDFile
bin/OpenSim.ini,Startup,startup_console_commands_file
bin/OpenSim.ini,Startup,shutdown_console_commands_file
bin/OpenSim.ini,Startup,timer_Script
bin/OpenSim.ini,Startup,timer_Interval
bin/OpenSim.ini,Startup,async_call_method
bin/OpenSim.ini,Startup,MaxPoolThreads
bin/OpenSim.ini,Startup,JobEngineEnabled
bin/OpenSim.ini,Startup,RegistryLocation
bin/OpenSim.ini,Startup,ConfigDirectory
bin/OpenSim.ini,Startup,clientstack_plugin
bin/OpenSim.ini,Startup,region_info_source
bin/OpenSim.ini,Startup,regionload_regionsdir
bin/OpenSim.ini,Startup,regionload_webserver_url
bin/OpenSim.ini,Startup,allow_regionless
bin/OpenSim.ini,Startup,see_into_region
bin/OpenSim.ini,Startup,LegacySitOffsets
bin/OpenSim.ini,Startup,MaxPrimUndos
bin/OpenSim.ini,Startup,NonPhysicalPrimMin
bin/OpenSim.ini,Startup,NonPhysicalPrimMax
bin/OpenSim.ini,Startup,PhysicalPrimMin
bin/OpenSim.ini,Startup,PhysicalPrimMax
bin/OpenSim.ini,Startup,ClampPrimSize
bin/OpenSim.ini,Startup,LinksetPrims
bin/OpenSim.ini,Startup,AllowScriptCrossing
bin/OpenSim.ini,Startup,TrustBinaries
bin/OpenSim.ini,Startup,DefaultDrawDistance
bin/OpenSim.ini,Startup,MaxDrawDistance
bin/OpenSim.ini,Startup,MaxRegionsViewDistance
bin/OpenSim.ini,Startup,MinRegionsViewDistance
bin/OpenSim.ini,Startup,InworldRestartShutsDown
bin/OpenSim.ini,Startup,Normalized55FPS
bin/OpenSim.ini,Startup,FrameTime
bin/OpenSim.ini,Startup,FrameTimeWarnPercent
bin/OpenSim.ini,Startup,FrameTimeCritPercent
bin/OpenSim.ini,Startup,UpdateObjectsEveryNFrames
bin/OpenSim.ini,Startup,UpdateAgentsEveryNFrames
bin/OpenSim.ini,Startup,UpdateEntityMovementEveryNFrames
bin/OpenSim.ini,Startup,UpdateCoarseLocationsEveryNFrames
bin/OpenSim.ini,Startup,UpdatePhysicsEveryNFrames
bin/OpenSim.ini,Startup,UpdateEventsEveryNFrames
bin/OpenSim.ini,Startup,UpdateTerrainEveryNFrames
bin/OpenSim.ini,Startup,UpdateStorageEveryNFrames
bin/OpenSim.ini,Startup,UpdateTempCleaningEveryNSeconds
bin/OpenSim.ini,Startup,MinimumTimeBeforePersistenceConsidered
bin/OpenSim.ini,Startup,MaximumTimeBeforePersistenceConsidered
bin/OpenSim.ini,Startup,collidable_prim
bin/OpenSim.ini,Startup,physical_prim
bin/OpenSim.ini,Startup,meshing
bin/OpenSim.ini,Startup,DecodedSculptMapPath
bin/OpenSim.ini,Startup,CacheSculptMaps
bin/OpenSim.ini,Startup,physics
bin/OpenSim.ini,Startup,DefaultScriptEngine
bin/OpenSim.ini,Startup,HttpProxy
bin/OpenSim.ini,Startup,HttpProxyExceptions
bin/OpenSim.ini,Startup,emailmodule
bin/OpenSim.ini,Startup,enableflyslow
bin/OpenSim.ini,Startup,LogShowStatsSeconds
bin/OpenSim.ini,Startup,Stats_URI
bin/OpenSim.ini,Startup,ManagedStatsRemoteFetchURI
bin/OpenSim.ini,Startup,StartDisabled
bin/OpenSim.ini,Startup,UseCSJ2K
bin/OpenSim.ini,Startup,UseTrashOnDelete
bin/OpenSim.ini,Startup,LogOverloads
bin/OpenSim.ini,Startup,SpawnPointRouting
bin/OpenSim.ini,Startup,TelehubAllowLandmark
bin/OpenSim.ini,Startup,EnableCertConverter
bin/OpenSim.ini,Startup,PemCertPublicKey
bin/OpenSim.ini,Startup,PemCertPrivateKey
bin/OpenSim.ini,Startup,outputCertName
bin/OpenSim.ini,Startup,outputCertPassword
bin/OpenSim.ini,Startup,EnableSelfsignedCertSupport
bin/OpenSim.ini,Startup,CertRenewOnStartup
bin/OpenSim.ini,Startup,CertFileName
bin/OpenSim.ini,Startup,CertPassword
bin/OpenSim.ini,Startup,CertHostName
bin/OpenSim.ini,Startup,CertHostIp
bin/OpenSim.ini,Startup,NoVerifyCertChain
bin/OpenSim.ini,Startup,NoVerifyCertHostname
bin/OpenSim.ini,Startup,economymodule
bin/OpenSim.ini,Map,GenerateMaptiles
bin/OpenSim.ini,Map,WorldMapModule
bin/OpenSim.ini,Map,MapImageModule
bin/OpenSim.ini,Map,BlacklistTimeout
bin/OpenSim.ini,Map,MaptileRefresh
bin/OpenSim.ini,Map,MaptileStaticUUID
bin/OpenSim.ini,Map,DrawPrimOnMapTile
bin/OpenSim.ini,Map,TextureOnMapTile
bin/OpenSim.ini,Map,TexturePrims
bin/OpenSim.ini,Map,TexturePrimSize
bin/OpenSim.ini,Map,RenderMeshes
bin/OpenSim.ini,Map,RenderMaxHeight
bin/OpenSim.ini,Map,RenderMinHeight
bin/OpenSim.ini,Map,ShowNPCs
bin/OpenSim.ini,Map,MapColorWater
bin/OpenSim.ini,Map,MaptileDirectory
bin/OpenSim.ini,Map,MaptileMaxObjectHeight
bin/OpenSim.ini,Map,MaptileMinObjectHeight
bin/OpenSim.ini,Map,TilesStoragePath
bin/OpenSim.ini,Permissions,permissionmodules
bin/OpenSim.ini,Permissions,serverside_object_permissions
bin/OpenSim.ini,Permissions,allow_grid_gods
bin/OpenSim.ini,Permissions,region_owner_is_god
bin/OpenSim.ini,Permissions,region_manager_is_god
bin/OpenSim.ini,Permissions,automatic_gods
bin/OpenSim.ini,Permissions,implicit_gods
bin/OpenSim.ini,Permissions,allowed_script_creators
bin/OpenSim.ini,Permissions,allowed_script_editors
bin/OpenSim.ini,Permissions,simple_build_permissions
bin/OpenSim.ini,Permissions,LevelUpload
bin/OpenSim.ini,RegionReady,enabled
bin/OpenSim.ini,RegionReady,channel_notify
bin/OpenSim.ini,RegionReady,login_disable
bin/OpenSim.ini,RegionReady,alert_uri
bin/OpenSim.ini,EstateManagement,AllowRegionRestartFromClient
bin/OpenSim.ini,EstateManagement,IgnoreEstateMinorAccessControl
bin/OpenSim.ini,EstateManagement,IgnoreEstatePaymentAccessControl
bin/OpenSim.ini,UserProfiles,ProfileURL
bin/OpenSim.ini,UserProfiles,AllowUserProfileWebURLs
bin/OpenSim.ini,UserProfiles,ProfileServiceURL
bin/OpenSim.ini,SMTP,enabled
bin/OpenSim.ini,SMTP,internal_object_host
bin/OpenSim.ini,SMTP,host_domain_header_from
bin/OpenSim.ini,SMTP,SMTP_SERVER_FROM
bin/OpenSim.ini,SMTP,SMTP_SERVER_HOSTNAME
bin/OpenSim.ini,SMTP,SMTP_SERVER_PORT
bin/OpenSim.ini,SMTP,SMTP_SERVER_TLS
bin/OpenSim.ini,SMTP,SMTP_SERVER_LOGIN
bin/OpenSim.ini,SMTP,SMTP_SERVER_PASSWORD
bin/OpenSim.ini,SMTP,SMTP_VerifyCertChain
bin/OpenSim.ini,SMTP,SMTP_VerifyCertNames
bin/OpenSim.ini,Network,ConsoleUser
bin/OpenSim.ini,Network,ConsolePass
bin/OpenSim.ini,Network,http_listener_port
bin/OpenSim.ini,Network,console_port
bin/OpenSim.ini,Network,http_listener_ssl
bin/OpenSim.ini,Network,http_listener_sslport
bin/OpenSim.ini,Network,http_listener_cn
bin/OpenSim.ini,Network,http_listener_cert_path
bin/OpenSim.ini,Network,http_listener_cert_pass
bin/OpenSim.ini,Network,https_listener
bin/OpenSim.ini,Network,https_port
bin/OpenSim.ini,Network,cert_path
bin/OpenSim.ini,Network,cert_pass
bin/OpenSim.ini,Network,HttpBodyMaxLenMAX
bin/OpenSim.ini,Network,ExternalHostNameForLSL
bin/OpenSim.ini,Network,OutboundDisallowForUserScripts
bin/OpenSim.ini,Network,shard
bin/OpenSim.ini,Network,user_agent
bin/OpenSim.ini,Network,MaxRequestConcurrency
bin/OpenSim.ini,ScriptsHttpRequestModule,MaxPoolThreads
bin/OpenSim.ini,ScriptsHttpRequestModule,PrimRequestsPerSec
bin/OpenSim.ini,ScriptsHttpRequestModule,PrimRequestsBurst
bin/OpenSim.ini,ScriptsHttpRequestModule,PrimOwnerRequestsPerSec
bin/OpenSim.ini,ScriptsHttpRequestModule,PrimOwnerRequestsBurst
bin/OpenSim.ini,ScriptsHttpRequestModule,RequestsTimeOut
bin/OpenSim.ini,AccessControl,AllowedClients
bin/OpenSim.ini,AccessControl,DeniedClients
bin/OpenSim.ini,ClientStack.LindenUDP,scene_throttle_max_bps
bin/OpenSim.ini,ClientStack.LindenUDP,client_throttle_max_bps
bin/OpenSim.ini,ClientStack.LindenUDP,adaptive_throttle_min_bps
bin/OpenSim.ini,ClientStack.LindenUDP,enable_adaptive_throttles
bin/OpenSim.ini,ClientStack.LindenUDP,TextureSendLimit
bin/OpenSim.ini,ClientStack.LindenUDP,DisableFacelights
bin/OpenSim.ini,ClientStack.LindenUDP,AckTimeout
bin/OpenSim.ini,ClientStack.LindenUDP,PausedAckTimeout
bin/OpenSim.ini,ClientStack.LindenUDP,SupportViewerObjectsCache
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_AttachmentResources
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ChatSessionRequest
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_CopyInventoryFromNotecard
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_DispatchRegionInfo
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_EstateAccess
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_EstateChangeInfo
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_EnvironmentSettings
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_EventQueueGet
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_FetchInventory
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ObjectMedia
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ObjectMediaNavigate
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_FetchLib
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_FetchLibDescendents
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GetDisplayNames
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GetTexture
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GetMesh
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GetMesh2
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GetAsset
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GetObjectCost
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GetObjectPhysicsData
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GroupProposalBallot
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_GroupMemberData
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_HomeLocation
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_LandResources
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_MapLayer
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_MapLayerGod
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_NewFileAgentInventory
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_NewFileAgentInventoryVariablePrice
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ObjectAdd
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ParcelPropertiesUpdate
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ParcelMediaURLFilterList
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ParcelNavigateMedia
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ParcelVoiceInfoRequest
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ProductInfoRequest
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ProvisionVoiceAccountRequest
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_RemoteParcelRequest
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_RequestTextureDownload
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SearchStatRequest
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SearchStatTracking
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SendPostcard
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SendUserReport
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SendUserReportWithScreenshot
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ServerReleaseNotes
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SimConsole
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SimulatorFeatures
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_SetDisplayName
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_StartGroupProposal
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_TextureStats
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UntrustedSimulatorMessage
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateAgentInformation
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateAgentLanguage
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateGestureAgentInventory
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateNotecardAgentInventory
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateScriptAgent
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateGestureTaskInventory
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateNotecardTaskInventory
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UpdateScriptTask
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UploadBakedTexture
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_UploadObjectAsset
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ViewerStartAuction
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_ViewerStats
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_WebFetchInventoryDescendents
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_FetchInventoryDescendents2
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_FetchInventory2
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_FetchLib2
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_FetchLibDescendents2
bin/OpenSim.ini,ClientStack.LindenCaps,Cap_AvatarPickerSearch
bin/OpenSim.ini,Chat,enabled
bin/OpenSim.ini,Chat,whisper_distance
bin/OpenSim.ini,Chat,say_distance
bin/OpenSim.ini,Chat,shout_distance
bin/OpenSim.ini,EntityTransfer,AllowAvatarCrossing
bin/OpenSim.ini,EntityTransfer,DisableObjectTransfer
bin/OpenSim.ini,EntityTransfer,LevelHGTeleport
bin/OpenSim.ini,EntityTransfer,DisableInterRegionTeleportCancellation
bin/OpenSim.ini,EntityTransfer,LandingPointBehavior
bin/OpenSim.ini,Messaging,InstantMessageModule
bin/OpenSim.ini,Messaging,MessageTransferModule
bin/OpenSim.ini,Messaging,OfflineMessageModule
bin/OpenSim.ini,Messaging,OfflineMessageURL
bin/OpenSim.ini,Messaging,MuteListModule
bin/OpenSim.ini,Messaging,MuteListURL
bin/OpenSim.ini,Messaging,ForwardOfflineGroupMessages
bin/OpenSim.ini,Messaging,StorageProvider
bin/OpenSim.ini,Inventory,CoalesceMultipleObjectsToInventory
bin/OpenSim.ini,Appearance,PersistBakedTextures
bin/OpenSim.ini,Appearance,DelayBeforeAppearanceSave
bin/OpenSim.ini,Appearance,DelayBeforeAppearanceSend
bin/OpenSim.ini,Appearance,ResendAppearanceUpdates
bin/OpenSim.ini,Appearance,ReuseTextures
bin/OpenSim.ini,Attachments,Enabled
bin/OpenSim.ini,Attachments,WearReplacesAll
bin/OpenSim.ini,Mesh,AllowMeshUpload
bin/OpenSim.ini,Mesh,LevelUpload
bin/OpenSim.ini,Mesh,UseMeshiesPhysicsMesh
bin/OpenSim.ini,Mesh,ConvexPrims
bin/OpenSim.ini,Mesh,ConvexSculpts
bin/OpenSim.ini,Mesh,MeshFileCache
bin/OpenSim.ini,Mesh,MeshFileCachePath
bin/OpenSim.ini,Mesh,MeshFileCacheDoExpire
bin/OpenSim.ini,Mesh,MeshFileCacheExpireHours
bin/OpenSim.ini,Textures,ReuseDynamicTextures
bin/OpenSim.ini,Textures,ReuseDynamicLowDataTextures
bin/OpenSim.ini,ODEPhysicsSettings,collect_stats
bin/OpenSim.ini,ODEPhysicsSettings,physics_logging
bin/OpenSim.ini,ODEPhysicsSettings,physics_logging_interval
bin/OpenSim.ini,ODEPhysicsSettings,physics_logging_append_existing_logfile
bin/OpenSim.ini,ODEPhysicsSettings,world_gravityx
bin/OpenSim.ini,ODEPhysicsSettings,world_gravityy
bin/OpenSim.ini,ODEPhysicsSettings,world_gravityz
bin/OpenSim.ini,ODEPhysicsSettings,avatar_terminal_velocity
bin/OpenSim.ini,ODEPhysicsSettings,world_stepsize
bin/OpenSim.ini,ODEPhysicsSettings,world_solver_iterations
bin/OpenSim.ini,ODEPhysicsSettings,filter_collisions
bin/OpenSim.ini,ODEPhysicsSettings,nm_terraincontact_friction
bin/OpenSim.ini,ODEPhysicsSettings,nm_terraincontact_bounce
